,JOB_TITLE,Company_Name,link,Location,Time
280,Marketing Science Analyst,Transmission,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, India",3 weeks ago
281,Business Analyst,Observe.AI,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 days ago
282,SEO Analyst,ExpertusONE,https://in.linkedin.com/company/manektech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",1 month ago
283,Business Reporting and Analysis,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/kapturecx?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",2 months ago
284,Business Analyst,Encora Inc.,https://in.linkedin.com/company/eclerx?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
285,Business Analyst,ManekTech,https://in.linkedin.com/company/codersbrain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",3 months ago
286,Business Analyst,Kapture CX,https://www.linkedin.com/company/nustar-technologies-inc.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",5 months ago
287,Senior Analyst - Campaign Operations,eClerx,https://in.linkedin.com/company/talent-socio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chandigarh, Chandigarh, India",5 months ago
288,Media Analyst L2_Publicis Sapient,CodersBrain,https://in.linkedin.com/company/xor-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 days ago
289,Business Analysis,NuStar Technologies,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Saket, Delhi, India",1 week ago
290,SEO Analyst,Talent Socio,https://www.linkedin.com/company/juniper-networks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",6 days ago
291,Senior Digital Marketing Analyst,XOR Labs - The Growth Marketing Agency,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chandigarh, Chandigarh, India",5 months ago
292,Posting for __ Marketing Analyst,Business Tree Consultants,https://ca.linkedin.com/company/magickwoods-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",5 months ago
293,Business Analyst (Demand Squads),Juniper Networks,https://www.linkedin.com/company/geminitrust?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 weeks ago
294,Business Analyst - SQL/Python,Avua International,https://uk.linkedin.com/company/antal-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chandigarh, Chandigarh, India",1 month ago
295,Business Analyst,Tech Mahindra,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",1 week ago
296,Business Analyst,MagickWoods Limited,https://www.linkedin.com/company/spglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",4 days ago
297,"Analyst, Marketing",Gemini,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",1 week ago
298,Business Analyst,Antal International,https://www.linkedin.com/company/virtusa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
299,Profile for __Business Analyst,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/cxo-catalyst?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 months ago
300,Marketo Admin/BA,S&P Global,https://in.linkedin.com/company/cactiglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",6 days ago
301,Business Analyst,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/markage360?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",4 days ago
302,Network Business Analyst,Virtusa,https://in.linkedin.com/company/inspiration-manpower-consultancy-pvt-ltd-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",2 months ago
303,Business Analyst,Catalyst IQ,https://in.linkedin.com/company/dmi-housing-finance?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",5 months ago
304,Business Analyst,Cacti Global,https://uk.linkedin.com/company/starberry?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",4 days ago
305,SEO Analyst,MarkAge360,https://www.linkedin.com/company/initoinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, Delhi, India",1 week ago
306,Business Analyst,Inspiration Manpower Consultancy Pvt Ltd.,https://in.linkedin.com/company/unocareer?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",5 months ago
307,DMI Housing - Growth Marketing Analyst,DMI Housing Finance,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi Cantonment, Delhi, India",2 weeks ago
308,SEO Analyst,Starberry,https://in.linkedin.com/company/towncontacts?trk=public_jobs_jserp-result_job-search-card-subtitle,"Coimbatore, Tamil Nadu, India",1 week ago
309,Business Analyst,Inito,https://www.linkedin.com/company/timelyai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 weeks ago
310,Business Analyst,UnoCareer,https://www.linkedin.com/company/libsysinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",1 week ago
311,BUSINESS ANALYST,Ok Lifecare Private Limited,https://www.linkedin.com/company/tekfortune?trk=public_jobs_jserp-result_job-search-card-subtitle,"Guwahati, Assam, India",4 days ago
312,Market Research Analyst,Town Contacts Technologies Pvt. Ltd.,https://www.linkedin.com/company/turabit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 weeks ago
313,Business Analyst,timelyAI,https://www.linkedin.com/company/spglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",1 month ago
314,Business Analyst,Libsys Inc,https://www.linkedin.com/company/ncr-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 weeks ago
315,BA Reg Report,TEKFORTUNE INC,https://in.linkedin.com/company/shop-wishlink?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",6 days ago
316,Business Analyst,Turabit LLC,https://in.linkedin.com/company/tamcherry-zaportiv?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",2 weeks ago
317,Marketo Admin/BA,S&P Global,https://in.linkedin.com/company/maruti-udyog-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",3 months ago
318,S&OP Business Analyst,NCR Corporation,https://in.linkedin.com/company/golden-kidzee-productions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Puducherry, Puducherry, India",6 days ago
319,Business Analyst,Wishlink,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",1 month ago
320,Business Analyst & Web Master,Tamcherry - Zaportiv,https://www.linkedin.com/company/globusthenken?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",3 weeks ago
321,Business analyst-Cloud,Maruti Suzuki India Limited,https://www.linkedin.com/company/juniper-networks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",1 week ago
322,SEO Analyst,Golden Kidzee Productions,https://in.linkedin.com/company/technoarete-research-and-development-association?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",4 days ago
323,BUSINESS ANALYST,Ok Lifecare Private Limited,https://in.linkedin.com/company/hrhrm-info?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",1 week ago
324,Marketing Analyst in Pune at Globus Thenken,Globus Thenken,https://in.linkedin.com/company/kpmgindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",5 months ago
325,Business Analyst (Demand Squads),Juniper Networks,https://www.linkedin.com/company/across-the-globe-atg-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 day ago
326,Search Engine Optimization Analyst,Technoarete Research and Development Association,https://in.linkedin.com/company/inspiration-manpower-consultancy-pvt-ltd-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",4 days ago
327,Business Model Analyst,HRM INFO,https://ie.linkedin.com/company/eaton?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",2 days ago
328,Consultant - SFDC BA - Bangalore,KPMG India,https://www.linkedin.com/company/fusion-plus-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
329,Business Analysis work from home job/internship at Across The Globe (ATG),Across The Globe (ATG),https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,India,1 month ago
330,Business Analyst,Inspiration Manpower Consultancy Pvt Ltd.,https://www.linkedin.com/company/fusion-plus-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",4 months ago
331,Senior Analyst - Marketing Automation,Eaton,https://de.linkedin.com/company/hrsgroup-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",2 weeks ago
332,Bussiness analyst,Fusion Plus Solutions Inc,https://www.linkedin.com/company/itorizon-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",2 months ago
333,Email Search Analyst,WEBX SOLUTIONS PVT LTD,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 days ago
334,Business Analyst,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/renew?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",4 months ago
335,Marketing Analyst,Fusion Plus Solutions Inc,https://uk.linkedin.com/company/accelya?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",3 months ago
336,People Analytics Business Analyst (all genders),HRS Group,https://www.linkedin.com/company/q2software?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chandigarh, Chandigarh, India",4 months ago
337,Business Consultant (Analyst) - Fresher,ITOrizon Inc.,https://in.linkedin.com/company/mnr-solutions-pvt--ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 week ago
338,Profile for __ Business Analyst,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://ie.linkedin.com/company/eaton?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, Delhi, India",2 months ago
339,Business_Analyst_AM,ReNew,https://in.linkedin.com/company/weareuplers?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",1 day ago
340,Specialist - Business Analysis,Accelya Group,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",4 days ago
341,Business Analyst,Q2,https://in.linkedin.com/company/kpmgindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 week ago
342,Senior Media Analyst,MNR Solutions Pvt. Ltd.,https://in.linkedin.com/company/weareuplers?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",2 weeks ago
343,Business Analyst,Eaton,https://www.linkedin.com/company/brainvire-infotech-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
344,Paid Social Analyst- WFH,Uplers,https://www.linkedin.com/company/indus-valley-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",4 months ago
345,Profile for __ Business Analyst,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/inspiration-manpower-consultancy-pvt-ltd-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
346,Consultant - SFDC BA - Bangalore,KPMG India,https://www.linkedin.com/company/ntt-data-americas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
347,Paid Social Analyst- WFH,Uplers,https://www.linkedin.com/company/wearewiseskulls?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 days ago
348,Brainvire Infotech - Manager - Presales/Business Analyst,Brainvire Infotech Inc.,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",3 days ago
349,Business Analyst,Indus Valley Partners,https://in.linkedin.com/company/acetalent-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",1 month ago
350,Business Analyst,Inspiration Manpower Consultancy Pvt Ltd.,https://www.linkedin.com/company/virtusa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",4 weeks ago
351,Business System Analysis Specialist,NTT DATA Services,https://in.linkedin.com/company/inspiration-manpower-consultancy-pvt-ltd-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",2 weeks ago
352,Business Analyst,Wise Skulls,https://uk.linkedin.com/company/networkscience?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",2 months ago
353,"Business Analyst II , ROC, ROC",Amazon,https://in.linkedin.com/company/ebizon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",3 months ago
354,Identity Engineer - Business Analyst,Ace Talent Consulting India,https://in.linkedin.com/company/acmeservices?trk=public_jobs_jserp-result_job-search-card-subtitle,Pune/Pimpri-Chinchwad Area,5 days ago
355,Network Business Analyst,Virtusa,https://in.linkedin.com/company/themagicalmedia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",1 week ago
356,Business Analyst,Inspiration Manpower Consultancy Pvt Ltd.,https://www.linkedin.com/company/buckglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",5 months ago
357,Business Analyst,Network Science,https://www.linkedin.com/company/priceline-com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 months ago
358,SEO Analyst - Digital Marketing | Noida,EbizON,https://in.linkedin.com/company/hyrhub?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",2 months ago
359,Business Analyst,Acme Services,https://www.linkedin.com/company/andreglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",3 months ago
360,Business Analyst IT,The Magical Media,https://in.linkedin.com/company/digichefs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Faridabad, Haryana, India",1 month ago
361,Workday Adaptive Planning Business Analyst,"Buck, A Gallagher Company",https://in.linkedin.com/company/cybona-web-design-and-development?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chandigarh, Chandigarh, India",4 days ago
362,Bright Life Care - Business Analyst - SQL/Jira,Bright Lifecare .,https://in.linkedin.com/company/talent-socio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",1 week ago
363,Business Analyst,Priceline,https://www.linkedin.com/company/corecardindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
364,Business Analyst,Hyrhub,https://www.linkedin.com/company/mtx-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",3 weeks ago
365,Business Analyst - (Guidewire Policy Center),André,https://in.linkedin.com/company/bridgegap-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,India,3 weeks ago
